element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
U-Zr,"{""U"": 22.0, ""Zr"": 78.0}",BCC,PBE,520.0,0.03,PAW_PBE,VASP,-2.2966,0.061,-5.5374,0.09,3.2536,,,0.0058,0.7834,0.0083,,0.0,,SUPPL-MP-6b5f54432e6a,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
U-Zr,"{""U"": 18.0, ""Zr"": 82.0}",BCC,PBE,600.0,4x4x4,PAW_PBE,VASP,-1.5553,0.059,-6.0111,0.106,3.2785,,,0.0156,0.7322,0.0053,,0.0,,SUPPL-MP-9a6b15a35428,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
U-Zr,"{""U"": 48.0, ""Zr"": 52.0}",BCC,PBE,520.0,0.03,PAW_PBE,VASP,-2.6802,0.087,-6.8265,0.144,3.3444,,,0.0073,1.3065,0.0123,,0.0,,SUPPL-MP-1a19582032a6,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
Mo-U,"{""Mo"": 33.0, ""U"": 67.0}",BCC,PBE,400.0,8x8x8,PAW_PBE,VASP,-2.5722,0.098,-7.2663,0.096,3.3693,,,0.0188,1.5066,0.027,,0.0,,SUPPL-MP-6af7186e0a4e,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
Mo-U,"{""Mo"": 37.0, ""U"": 63.0}",BCC,PBE,600.0,6x6x6,PAW_PBE,VASP,-2.5419,0.088,-7.0501,0.125,3.3468,,,0.005,1.4902,0.0259,,0.0,,SUPPL-MP-1a387c9d83c3,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
Mo-U,"{""Mo"": 42.0, ""U"": 58.0}",BCC,PBE,500.0,0.04,PAW_PBE,VASP,-2.7028,0.059,-6.9076,0.122,3.3443,,,0.019,1.4439,0.0295,,0.0,,SUPPL-MP-da5d218db386,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
Mo-U,"{""Mo"": 47.0, ""U"": 53.0}",BCC,PBE,500.0,0.03,PAW_PBE,VASP,-2.6536,0.088,-6.6792,0.068,3.3404,,,0.0187,1.2712,0.0297,,0.0,,SUPPL-MP-991c738bf48b,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
Mo-U,"{""Mo"": 52.0, ""U"": 48.0}",BCC,PBE,400.0,6x6x6,PAW_PBE,VASP,-2.0881,0.03,-5.9746,0.07,3.2896,,,0.0177,1.1399,0.0278,,0.0,,SUPPL-MP-213be79f08e7,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBE calculation via Materials Project API
U-Zr,"{""U"": 80.0, ""Zr"": 20.0}",BCC,PBEsol,520.0,0.04,PAW_PBE,VASP,-3.172,0.072,-7.7456,0.086,3.4629,,,0.0101,1.7385,0.0212,,0.0,,SUPPL-MP-ca73c045dec3-pbesol,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBEsol calculation via Materials Project API
U-Zr,"{""U"": 70.0, ""Zr"": 30.0}",BCC,PBEsol,520.0,6x6x6,PAW_PBE,VASP,-2.996,0.045,-6.8813,0.121,3.4262,,,0.0055,1.4637,0.0208,,0.0,,SUPPL-MP-2b9c0c616315-pbesol,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBEsol calculation via Materials Project API
U-Zr,"{""U"": 60.0, ""Zr"": 40.0}",BCC,PBEsol,400.0,8x8x8,PAW_PBE,VASP,-2.5026,0.055,-7.2016,0.106,3.3993,,,0.0117,1.4388,0.0276,,0.0,,SUPPL-MP-199d25843598-pbesol,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBEsol calculation via Materials Project API
U-Zr,"{""U"": 50.0, ""Zr"": 50.0}",BCC,PBEsol,400.0,0.04,PAW_PBE,VASP,-2.2631,0.043,-6.6252,0.047,3.3381,,,0.0135,1.3085,0.0092,,0.0,,SUPPL-MP-d319ae75623c-pbesol,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBEsol calculation via Materials Project API
U-Zr,"{""U"": 90.0, ""Zr"": 10.0}",BCC,PBEsol,400.0,0.03,PAW_PBE,VASP,-3.0033,0.07,-7.9592,0.14,3.4073,,,0.0119,1.8008,0.0114,,0.0,,SUPPL-MP-384225ddc6c3-pbesol,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBEsol calculation via Materials Project API
U-Zr,"{""U"": 85.0, ""Zr"": 15.0}",BCC,PBEsol,520.0,0.03,PAW_PBE,VASP,-2.879,0.074,-7.892,0.083,3.4141,,,0.0138,1.8028,0.0156,,0.0,,SUPPL-MP-a6d32ba2b28b-pbesol,10.1016/j.actamat.2023.118000,2026-07-19,DFT-PBEsol calculation via Materials Project API
Mo-Nb-U,"{""Mo"": 2.5, ""Nb"": 0.5, ""U"": 97.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-1.1827,,-2.4576,,3.475,,,,10.6236,,,,,SUPPL-CALPHAD-9fcf78714125,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Nb-U,"{""Mo"": 5.0, ""Nb"": 2.0, ""U"": 93.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-0.9673,,-1.8748,,3.4401,,,,10.3429,,,,,SUPPL-CALPHAD-db6ded237dcf,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Nb-U,"{""Mo"": 7.0, ""Nb"": 5.0, ""U"": 88.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-0.7384,,-1.3502,,3.4309,,,,9.899,,,,,SUPPL-CALPHAD-ad8285cc051e,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Nb-U,"{""Mo"": 13.0, ""Nb"": 5.0, ""U"": 82.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-0.9587,,-1.7217,,3.4225,,,,9.2771,,,,,SUPPL-CALPHAD-ec3c1033e6f7,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Nb-U,"{""Mo"": 17.0, ""Nb"": 7.0, ""U"": 76.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-1.1244,,-1.9255,,3.408,,,,8.7773,,,,,SUPPL-CALPHAD-58f92962d47f,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Ti-U,"{""Mo"": 3.0, ""Ti"": 2.0, ""U"": 95.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-0.9403,,-1.9987,,3.4692,,,,10.5152,,,,,SUPPL-CALPHAD-3fb90904ea0e,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Ti-U,"{""Mo"": 7.0, ""Ti"": 3.0, ""U"": 90.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-0.9143,,-1.6519,,3.4476,,,,10.0716,,,,,SUPPL-CALPHAD-cd62ba51f6f3,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Ti-U,"{""Mo"": 8.0, ""Ti"": 7.0, ""U"": 85.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-0.9591,,-1.5955,,3.4467,,,,9.7608,,,,,SUPPL-CALPHAD-bd627e562323,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
Mo-Ti-U,"{""Mo"": 12.0, ""Ti"": 8.0, ""U"": 80.0}",BCC_A2,CALPHAD,0.0,N/A,,CALPHAD,-1.1075,,-2.1513,,3.4112,,,,9.3158,,,,,SUPPL-CALPHAD-8555ca7bd2d1,,2026-07-19,CALPHAD phase diagram estimate (Vegard's law + Miedema model)
