element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Fe-Ni,"{""Fe"": 75.0, ""Ni"": 25.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0428,,4.3628,,4.4876,,,,0.6901,,,0.0,,MP-mp-1007862-643a71ec466e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007862, Fe3Ni, spacegroup=I4/mmm"
Fe-Ni,"{""Fe"": 75.0, ""Ni"": 25.0}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.006,,4.326,,2.4589,,7.9808,,0.6901,,,0.0,,MP-mp-1224780-55cf2db3170e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1224780, Fe3Ni, spacegroup=Cmmm"
Fe-Ni,"{""Fe"": 75.0, ""Ni"": 25.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0868,,4.4068,,8.4166,,,,0.6901,,,0.0,,MP-mp-1224827-43bd600ac0aa,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1224827, Fe3Ni, spacegroup=R-3m"
Fe-Ni,"{""Fe"": 60.0, ""Ni"": 40.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0322,,4.3118,,2.5018,,18.1768,,0.7826,,,0.0,,MP-mp-1225009-9aa98c8490ae,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1225009, Fe3Ni2, spacegroup=P4/mmm"
Fe-Ni,"{""Fe"": 50.0, ""Ni"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0672,,4.2928,,3.5528,,3.5308,,0.8,,,0.0,,MP-mp-2213-248d9c379478,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2213, FeNi, spacegroup=P4/mmm"
Fe-Ni,"{""Fe"": 50.0, ""Ni"": 50.0}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.016,,4.376,,2.4476,,3.9493,,0.8,,,0.0,,MP-mp-1224965-a28adabcfb16,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1224965, FeNi, spacegroup=Cmmm"
Fe-Ni,"{""Fe"": 50.0, ""Ni"": 50.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0014,,4.3614,,4.3795,,,,0.8,,,0.0,,MP-mp-1224976-3b6adb6431c3,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1224976, FeNi, spacegroup=R-3m"
Fe-Ni,"{""Fe"": 33.3, ""Ni"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1036,,4.4903,,4.6317,,,,0.7561,,,0.0,,MP-mp-1072076-5784138836a8,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1072076, FeNi2, spacegroup=Fd-3m"
Fe-Ni,"{""Fe"": 25.0, ""Ni"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0898,,4.3102,,3.5103,,,,0.6956,,,0.0,,MP-mp-1418-d3f9e7e2bbea,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1418, FeNi3, spacegroup=Pm-3m"
Fe-Ni,"{""Fe"": 25.0, ""Ni"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0497,,4.4497,,3.9462,,,,0.6956,,,0.0,,MP-mp-1007854-31342afe2b7e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007854, FeNi3, spacegroup=Fm-3m"
Fe-Ni,"{""Fe"": 25.0, ""Ni"": 75.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0727,,4.3273,,4.3328,,,,0.6956,,,0.0,,MP-mp-1007855-5931ed23200a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007855, FeNi3, spacegroup=I4/mmm"
Fe-Ni,"{""Fe"": 25.0, ""Ni"": 75.0}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0545,,4.3455,,4.0332,4.3129,4.9687,,0.6956,,,0.0,,MP-mp-1079337-7be3e6226a2c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1079337, FeNi3, spacegroup=Pmmn"
Fe-Ni,"{""Fe"": 25.0, ""Ni"": 75.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0111,,4.3889,,8.2984,,,,0.6956,,,0.0,,MP-mp-1225078-8e7bd82441ee,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1225078, FeNi3, spacegroup=R-3m"
Cr-Ni,"{""Cr"": 66.7, ""Ni"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2788,,4.492,,4.6408,,,,1.4883,,,0.0,,MP-mp-1077252-78043e162a29,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1077252, Cr2Ni, spacegroup=Fd-3m"
Cr-Ni,"{""Cr"": 75.0, ""Ni"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1762,,4.3612,,4.0728,,,,1.3638,,,0.0,,MP-mp-1008275-7f2d9ab960bd,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008275, Cr3Ni, spacegroup=Fm-3m"
Cr-Ni,"{""Cr"": 75.0, ""Ni"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1573,,4.3423,,3.5693,,,,1.3638,,,0.0,,MP-mp-1008278-b3a3e4b0d8f7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008278, Cr3Ni, spacegroup=Pm-3m"
Cr-Ni,"{""Cr"": 75.0, ""Ni"": 25.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1904,,4.3754,,4.3861,,,,1.3638,,,0.0,,MP-mp-1008284-b9a433b6a2aa,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008284, Cr3Ni, spacegroup=I4/mmm"
Cr-Ni,"{""Cr"": 80.0, ""Ni"": 20.0}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.096,,4.264,,10.2377,10.1522,2.4367,,1.2579,,,0.0,,MP-mp-1226243-644952d286ac,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1226243, Cr4Ni, spacegroup=Fmmm"
Cr-Ni,"{""Cr"": 50.0, ""Ni"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2706,,4.5406,,2.8936,,,,1.5873,,,0.0,,MP-mp-1226196-b62e1f693c9e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1226196, CrNi, spacegroup=Pm-3m"
Cr-Ni,"{""Cr"": 50.0, ""Ni"": 50.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1656,,4.4356,,4.3897,,,,1.5873,,,0.0,,MP-mp-1226232-424ce90b0c13,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1226232, CrNi, spacegroup=R-3m"
Cr-Ni,"{""Cr"": 33.3, ""Ni"": 66.7}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1116,,4.4384,,4.2583,,,,1.5041,,,0.0,,MP-mp-784631-028078cf30ce,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-784631, CrNi2, spacegroup=Immm"
Cr-Ni,"{""Cr"": 33.3, ""Ni"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2087,,4.5355,,4.6891,,,,1.5041,,,0.0,,MP-mp-1077077-3d86550e601b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1077077, CrNi2, spacegroup=Fd-3m"
