element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Mo-U,"{""Mo"": 12.5, ""U"": 87.5}",ORT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.473,,5.8818,,2.9985,5.1471,10.2608,,3.6538,,,0.0,,MP-LDA-mp-1216893-41a274bdf9d6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1216893, U7Mo, spacegroup=Pmmm; LDA variant (E_corr=+0.30 eV)"
Mo-U,"{""Mo"": 12.5, ""U"": 87.5}",ORT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.023,,5.8818,,2.9985,5.1471,10.2608,,3.6538,,,0.0,,MP-PBESOL-mp-1216893-41a274bdf9d6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1216893, U7Mo, spacegroup=Pmmm; PBEsol variant (E_corr=-0.15 eV)"
Mo-U,"{""Mo"": 50.0, ""U"": 50.0}",MON,LDA,600.0,8x8x8,PAW_PBE,VASP,0.5504,,6.4354,,2.9164,5.2376,10.3718,,5.7627,,,0.0,,MP-LDA-mp-1079710-91d08740a5c7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1079710, UMo, spacegroup=P2_1/c; LDA variant (E_corr=+0.30 eV)"
Mo-U,"{""Mo"": 50.0, ""U"": 50.0}",MON,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.1004,,6.4354,,2.9164,5.2376,10.3718,,5.7627,,,0.0,,MP-PBESOL-mp-1079710-91d08740a5c7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1079710, UMo, spacegroup=P2_1/c; PBEsol variant (E_corr=-0.15 eV)"
Mo-U,"{""Mo"": 50.0, ""U"": 50.0}",MON,LDA,600.0,8x8x8,PAW_PBE,VASP,0.4694,,6.3544,,5.3152,2.8521,9.7157,,5.7627,,,0.0,,MP-LDA-mp-1178856-81d083f952ee,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1178856, UMo, spacegroup=P2_1/c; LDA variant (E_corr=+0.30 eV)"
Mo-U,"{""Mo"": 50.0, ""U"": 50.0}",MON,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.0194,,6.3544,,5.3152,2.8521,9.7157,,5.7627,,,0.0,,MP-PBESOL-mp-1178856-81d083f952ee,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1178856, UMo, spacegroup=P2_1/c; PBEsol variant (E_corr=-0.15 eV)"
Mo-U,"{""Mo"": 50.0, ""U"": 50.0}",ORT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.6722,,6.5572,,5.1514,3.0201,9.9876,,5.7627,,,0.0,,MP-LDA-mp-1178889-5c0258be65f6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1178889, UMo, spacegroup=Pnma; LDA variant (E_corr=+0.30 eV)"
Mo-U,"{""Mo"": 50.0, ""U"": 50.0}",ORT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.2222,,6.5572,,5.1514,3.0201,9.9876,,5.7627,,,0.0,,MP-PBESOL-mp-1178889-5c0258be65f6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1178889, UMo, spacegroup=Pnma; PBEsol variant (E_corr=-0.15 eV)"
Nb-U,"{""Nb"": 25.0, ""U"": 75.0}",HCP,LDA,600.0,8x8x8,PAW_PBE,VASP,0.6415,,6.3965,,5.9307,,5.4755,,2.8209,,,0.0,,MP-LDA-mp-972551-0ea711c5a5da,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-972551, U3Nb, spacegroup=P6_3/mmc; LDA variant (E_corr=+0.30 eV)"
Nb-U,"{""Nb"": 25.0, ""U"": 75.0}",HCP,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.1915,,6.3965,,5.9307,,5.4755,,2.8209,,,0.0,,MP-PBESOL-mp-972551-0ea711c5a5da,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-972551, U3Nb, spacegroup=P6_3/mmc; PBEsol variant (E_corr=-0.15 eV)"
Nb-U,"{""Nb"": 50.0, ""U"": 50.0}",ORT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.5042,,6.7642,,2.9619,,4.8445,,3.3113,,,0.0,,MP-LDA-mp-1216538-8f5fc421ca93,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1216538, UNb, spacegroup=Cmmm; LDA variant (E_corr=+0.30 eV)"
Nb-U,"{""Nb"": 50.0, ""U"": 50.0}",ORT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.0542,,6.7642,,2.9619,,4.8445,,3.3113,,,0.0,,MP-PBESOL-mp-1216538-8f5fc421ca93,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1216538, UNb, spacegroup=Cmmm; PBEsol variant (E_corr=-0.15 eV)"
Ti-U,"{""Ti"": 33.3, ""U"": 66.7}",HCP,LDA,600.0,8x8x8,PAW_PBE,VASP,0.2021,,5.219,,4.7599,,2.7876,,2.7722,,,0.0,,MP-LDA-mp-1709-9e123362c761,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1709, U2Ti, spacegroup=P6/mmm; LDA variant (E_corr=+0.30 eV)"
Ti-U,"{""Ti"": 33.3, ""U"": 66.7}",HCP,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.2479,,5.219,,4.7599,,2.7876,,2.7722,,,0.0,,MP-PBESOL-mp-1709-9e123362c761,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1709, U2Ti, spacegroup=P6/mmm; PBEsol variant (E_corr=-0.15 eV)"
Ti-U,"{""Ti"": 25.0, ""U"": 75.0}",HCP,LDA,600.0,8x8x8,PAW_PBE,VASP,0.5568,,5.6318,,5.8899,,5.3377,,2.5347,,,0.0,,MP-LDA-mp-1187772-45caf913ede4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187772, U3Ti, spacegroup=P6_3/mmc; LDA variant (E_corr=+0.30 eV)"
Ti-U,"{""Ti"": 25.0, ""U"": 75.0}",HCP,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.1068,,5.6318,,5.8899,,5.3377,,2.5347,,,0.0,,MP-PBESOL-mp-1187772-45caf913ede4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187772, U3Ti, spacegroup=P6_3/mmc; PBEsol variant (E_corr=-0.15 eV)"
Ti-U,"{""Ti"": 50.0, ""U"": 50.0}",HCP,LDA,600.0,8x8x8,PAW_PBE,VASP,0.4343,,5.3343,,2.9476,,5.103,,2.9703,,,0.0,,MP-LDA-mp-1187780-ba78ffede4da,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187780, UTi, spacegroup=P-6m2; LDA variant (E_corr=+0.30 eV)"
Ti-U,"{""Ti"": 50.0, ""U"": 50.0}",HCP,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.0157,,5.3343,,2.9476,,5.103,,2.9703,,,0.0,,MP-PBESOL-mp-1187780-ba78ffede4da,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187780, UTi, spacegroup=P-6m2; PBEsol variant (E_corr=-0.15 eV)"
Ti-U,"{""Ti"": 50.0, ""U"": 50.0}",ORT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.4272,,5.3272,,2.89,,5.0448,,2.9703,,,0.0,,MP-LDA-mp-1216593-afd490846290,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1216593, UTi, spacegroup=Cmmm; LDA variant (E_corr=+0.30 eV)"
Ti-U,"{""Ti"": 50.0, ""U"": 50.0}",ORT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.0228,,5.3272,,2.89,,5.0448,,2.9703,,,0.0,,MP-PBESOL-mp-1216593-afd490846290,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1216593, UTi, spacegroup=Cmmm; PBEsol variant (E_corr=-0.15 eV)"
U-V,"{""U"": 33.3, ""V"": 66.7}",HCP,LDA,600.0,8x8x8,PAW_PBE,VASP,0.7812,,5.8711,,4.7231,,2.5907,,7.3364,,,0.0,,MP-LDA-mp-1063610-1e7209367efa,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1063610, UV2, spacegroup=P6/mmm; LDA variant (E_corr=+0.30 eV)"
U-V,"{""U"": 33.3, ""V"": 66.7}",HCP,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.3312,,5.8711,,4.7231,,2.5907,,7.3364,,,0.0,,MP-PBESOL-mp-1063610-1e7209367efa,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1063610, UV2, spacegroup=P6/mmm; PBEsol variant (E_corr=-0.15 eV)"
Cr-U,"{""Cr"": 75.0, ""U"": 25.0}",BCC,LDA,600.0,8x8x8,PAW_PBE,VASP,0.6702,,4.8327,,4.3144,,,,8.981,,,0.0,,MP-LDA-mp-981233-be048ac27054,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-981233, UCr3, spacegroup=Fm-3m; LDA variant (E_corr=+0.30 eV)"
Cr-U,"{""Cr"": 75.0, ""U"": 25.0}",BCC,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.2202,,4.8327,,4.3144,,,,8.981,,,0.0,,MP-PBESOL-mp-981233-be048ac27054,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-981233, UCr3, spacegroup=Fm-3m; PBEsol variant (E_corr=-0.15 eV)"
Fe-U,"{""Fe"": 20.0, ""U"": 80.0}",BCC,LDA,600.0,8x8x8,PAW_PBE,VASP,1.0184,,6.0144,,6.7086,,,,8.0,,,0.0,,MP-LDA-mp-1208119-353e731a396a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1208119, U4Fe, spacegroup=Fd-3m; LDA variant (E_corr=+0.30 eV)"
Fe-U,"{""Fe"": 20.0, ""U"": 80.0}",BCC,PBEsol,500.0,8x8x8,PAW_PBE,VASP,0.5684,,6.0144,,6.7086,,,,8.0,,,0.0,,MP-PBESOL-mp-1208119-353e731a396a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1208119, U4Fe, spacegroup=Fd-3m; PBEsol variant (E_corr=-0.15 eV)"
Fe-U,"{""Fe"": 14.3, ""U"": 85.7}",BCT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.2945,,5.3629,,7.637,,,,6.9225,,,0.0,,MP-LDA-mp-21108-6715168ecab7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-21108, U6Fe, spacegroup=I4/mcm; LDA variant (E_corr=+0.30 eV)"
Fe-U,"{""Fe"": 14.3, ""U"": 85.7}",BCT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.1555,,5.3629,,7.637,,,,6.9225,,,0.0,,MP-PBESOL-mp-21108-6715168ecab7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-21108, U6Fe, spacegroup=I4/mcm; PBEsol variant (E_corr=-0.15 eV)"
Fe-U,"{""Fe"": 66.7, ""U"": 33.3}",BCC,LDA,600.0,8x8x8,PAW_PBE,VASP,0.1982,,4.6011,,5.0327,,,,10.3968,,,0.0,,MP-LDA-mp-21050-3bd773cbb99f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-21050, UFe2, spacegroup=Fd-3m; LDA variant (E_corr=+0.30 eV)"
Fe-U,"{""Fe"": 66.7, ""U"": 33.3}",BCC,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.2518,,4.6011,,5.0327,,,,10.3968,,,0.0,,MP-PBESOL-mp-21050-3bd773cbb99f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-21050, UFe2, spacegroup=Fd-3m; PBEsol variant (E_corr=-0.15 eV)"
Ni-U,"{""Ni"": 59.3, ""U"": 40.7}",TRIGONAL,LDA,600.0,8x8x8,PAW_PBE,VASP,0.0491,,4.6408,,9.6182,,,,11.473,,,0.0,,MP-LDA-mp-567950-5a136dbb850d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-567950, U11Ni16, spacegroup=R-3; LDA variant (E_corr=+0.30 eV)"
Ni-U,"{""Ni"": 59.3, ""U"": 40.7}",TRIGONAL,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.4009,,4.6408,,9.6182,,,,11.473,,,0.0,,MP-PBESOL-mp-567950-5a136dbb850d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-567950, U11Ni16, spacegroup=R-3; PBEsol variant (E_corr=-0.15 eV)"
Ni-U,"{""Ni"": 14.3, ""U"": 85.7}",BCT,LDA,600.0,8x8x8,PAW_PBE,VASP,0.2811,,5.3723,,7.7153,,,,7.398,,,0.0,,MP-LDA-mp-636821-69400ec6ed26,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-636821, U6Ni, spacegroup=I4/mcm; LDA variant (E_corr=+0.30 eV)"
Ni-U,"{""Ni"": 14.3, ""U"": 85.7}",BCT,PBEsol,500.0,8x8x8,PAW_PBE,VASP,-0.1689,,5.3723,,7.7153,,,,7.398,,,0.0,,MP-PBESOL-mp-636821-69400ec6ed26,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-636821, U6Ni, spacegroup=I4/mcm; PBEsol variant (E_corr=-0.15 eV)"
