element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Ta,"{""N"": 66.7, ""Ta"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.379,,5.5999,,5.1288,,,,33.9217,,,0.0,,MP-BROAD-mp-1102114-2d590038341e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1102114, TaN2, spacegroup=Pa-3"
Cu-Ta,"{""Cu"": 40.0, ""O"": 53.3, ""Ta"": 6.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.3782,,1.9356,,6.5312,,,,38.1632,,,0.0,,MP-BROAD-mp-1147689-932940ba4354,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1147689, Ta(Cu3O4)2, spacegroup=Fm-3m"
Al-Ta,"{""Al"": 16.7, ""O"": 66.7, ""Ta"": 16.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.383,,1.2566,,6.6283,5.2317,5.2317,,45.165,,,0.0,,MP-BROAD-mp-1173125-f0503c5ceddd,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1173125, TaAlO4, spacegroup=P4/mmm"
Hf-Ta,"{""Hf"": 75.0, ""Ta"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1482,,7.0032,,4.4069,,,,3.6142,,,0.0,,MP-BROAD-mp-1184552-b16adb19c41f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1184552, Hf3Ta, spacegroup=Pm-3m"
Al-Mg-Ta,"{""Al"": 41.4, ""Mg"": 55.2, ""Ta"": 3.4}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0237,,2.5361,,9.0338,,,,5.4809,,,0.0,,MP-BROAD-mp-1185732-a27e07ce6969,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1185732, Mg16TaAl12, spacegroup=I-43m"
Fe-Ta,"{""Fe"": 20.0, ""O"": 60.0, ""Ta"": 20.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.1406,,1.8834,,3.9794,,,,41.7761,,,0.0,,MP-BROAD-mp-1187220-100c2599b93d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187220, TaFeO3, spacegroup=Pm-3m"
Ta-Ti,"{""Ta"": 25.0, ""Ti"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.095,,5.7575,,4.1331,,,,0.2951,,,0.0,,MP-BROAD-mp-1187250-206ea5837560,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187250, TaTi3, spacegroup=Pm-3m"
Ta-Ti,"{""Ta"": 25.0, ""Ti"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0975,,5.76,,4.6196,,,,0.2951,,,0.0,,MP-BROAD-mp-1187253-5d1f56688732,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187253, TaTi3, spacegroup=Fm-3m"
Ta-Ti,"{""Ta"": 25.0, ""Ti"": 75.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0975,,5.76,,5.2273,,,,0.2951,,,0.0,,MP-BROAD-mp-1187256-0736857c091f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187256, TaTi3, spacegroup=I4/mmm"
Ta-U,"{""Ta"": 25.0, ""U"": 75.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.3597,,6.5472,,5.9507,,5.4679,,2.8209,,,0.0,,MP-BROAD-mp-1187810-826424372b66,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1187810, U3Ta, spacegroup=P6_3/mmc"
Ta-Zr,"{""Ta"": 25.0, ""Zr"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1851,,6.8976,,4.4463,,,,3.8736,,,0.0,,MP-BROAD-mp-1188024-483303e0faae,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1188024, Zr3Ta, spacegroup=Pm-3m"
Ta-Zr,"{""Ta"": 25.0, ""Zr"": 75.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1533,,6.8658,,6.3061,,5.151,,3.8736,,,0.0,,MP-BROAD-mp-1188053-7e193db37d6f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1188053, Zr3Ta, spacegroup=P6_3/mmc"
Hf-Mn,"{""Hf"": 50.0, ""Mn"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.1556,,4.5244,,8.3129,8.4574,,,11.1888,,,0.0,,MP-BROAD-mp-1974638-c26e0678b3ac,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1974638, HfMn, spacegroup=I4_1/amd"
Hf,"{""Hf"": 33.3, ""O"": 66.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.9828,,-0.1175,,4.8135,,3.2054,,50.187,,,0.0,,MP-BROAD-mp-776532-c82c0be75fab,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-776532, HfO2, spacegroup=P4_2/mnm"
Cu-Hf,"{""Cu"": 75.0, ""Hf"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0883,,4.1392,,4.3165,,,,9.8883,,,0.0,,MP-BROAD-mp-865176-c97d9728842d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-865176, HfCu3, spacegroup=Fm-3m"
Fe-Hf,"{""Fe"": 66.7, ""Hf"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3331,,4.6662,,4.9758,,8.0908,,11.3531,,,0.0,,MP-BROAD-mp-956096-968ee08a2a8a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-956096, HfFe2, spacegroup=P6_3/mmc"
Cr-Hf,"{""Cr"": 66.7, ""Hf"": 33.3}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.093,,4.9722,,5.0021,,16.192,,10.5621,,,0.0,,MP-BROAD-mp-973904-3bd5d8b61a94,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-973904, HfCr2, spacegroup=P6_3/mmc"
Hf-Mg,"{""Hf"": 25.0, ""Mg"": 75.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1733,,2.9158,,6.31,,5.031,,0.2711,,,0.0,,MP-BROAD-mp-981375-e89e263d9964,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-981375, HfMg3, spacegroup=P6_3/mmc"
Al-Fe-Hf,"{""Al"": 25.0, ""Fe"": 50.0, ""Hf"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3719,,4.2256,,4.221,,,,9.9064,,,0.0,,MP-BROAD-mp-983358-8eedb5ed48be,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-983358, HfAlFe2, spacegroup=Fm-3m"
Hf,"{""Hf"": 50.0, ""N"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.9911,,4.6889,,2.8162,,,,35.8974,,,0.0,,MP-BROAD-mp-1001834-b996611d1529,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1001834, HfN, spacegroup=Pm-3m"
Hf,"{""Hf"": 50.0, ""N"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.7098,,3.9702,,3.4716,,,,35.8974,,,0.0,,MP-BROAD-mp-1001916-bf26d40add7a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1001916, HfN, spacegroup=F-43m"
Hf,"{""C"": 50.0, ""Hf"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.2162,,7.1212,,2.8963,,,,34.7458,,,0.0,,MP-BROAD-mp-1001918-fa539ab0a8fe,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1001918, HfC, spacegroup=Pm-3m"
Hf,"{""C"": 50.0, ""Hf"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.4815,,6.4235,,3.5657,,,,34.7458,,,0.0,,MP-BROAD-mp-1002124-4ac998755309,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1002124, HfC, spacegroup=F-43m"
Al-Hf,"{""Al"": 75.0, ""Hf"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.4104,,3.7421,,4.0594,,,,4.7131,,,0.0,,MP-BROAD-mp-1007730-6413721ef43b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007730, HfAl3, spacegroup=Pm-3m"
Hf,"{""C"": 50.0, ""Hf"": 50.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3595,,6.5455,,3.2307,,2.9165,,34.7458,,,0.0,,MP-BROAD-mp-1008832-39d8adfb16cb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1008832, HfC, spacegroup=P-6m2"
