element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Mg-Nb-Si,"{""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0, ""Si"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.4417,,0.1709,,8.7959,4.3395,4.3395,,44.7001,,,0.0,,MP-BROAD-mp-1030823-ce1ff48ffbab,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1030823, Mg6NbSiO8, spacegroup=P4/mmm"
Mg-Nb-Si,"{""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0, ""Si"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.4166,,0.1961,,8.8181,4.3608,4.3608,,44.7001,,,0.0,,MP-BROAD-mp-1030833-2a76ced79ceb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1030833, Mg6NbSiO8, spacegroup=P4/mmm"
Mg-Nb-Ti,"{""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0, ""Ti"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6964,,-0.0701,,8.7689,4.2895,4.2895,,44.8148,,,0.0,,MP-BROAD-mp-1031396-2505e99648ba,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031396, Mg6TiNbO8, spacegroup=P4/mmm"
Mg-Nb-Ti,"{""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0, ""Ti"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6206,,0.0057,,8.6818,4.335,4.335,,44.8148,,,0.0,,MP-BROAD-mp-1031408-c7a2e10d08dc,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031408, Mg6TiNbO8, spacegroup=P4/mmm"
Mg-Nb-V,"{""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0, ""V"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6055,,0.0493,,8.7716,4.335,4.335,,44.6431,,,0.0,,MP-BROAD-mp-1031577-c3acd7738847,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031577, Mg6NbVO8, spacegroup=P4/mmm"
Mg-Nb-V,"{""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0, ""V"": 6.2}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.636,,0.0188,,8.7378,4.3263,4.3263,,44.6431,,,0.0,,MP-BROAD-mp-1031603-14013657860c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031603, Mg6NbVO8, spacegroup=P4/mmm"
Mg-Nb-Ni,"{""Mg"": 37.5, ""Nb"": 6.2, ""Ni"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5254,,0.0755,,9.06,4.2541,4.2541,,44.6369,,,0.0,,MP-BROAD-mp-1031733-6972aac6a22e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031733, Mg6NbNiO8, spacegroup=P4/mmm"
Mg-Nb-Ni,"{""Mg"": 37.5, ""Nb"": 6.2, ""Ni"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5385,,0.0624,,8.8797,4.2744,4.2744,,44.6369,,,0.0,,MP-BROAD-mp-1031823-8e83603abccf,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031823, Mg6NbNiO8, spacegroup=P4/mmm"
Co-Mg-Nb,"{""Co"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5736,,0.0242,,8.7559,4.2838,4.2838,,44.6324,,,0.0,,MP-BROAD-mp-1031981-aedbf912285b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1031981, Mg6NbCoO8, spacegroup=P4/mmm"
Co-Mg-Nb,"{""Co"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5382,,0.0596,,8.8336,4.283,4.283,,44.6324,,,0.0,,MP-BROAD-mp-1032018-40dbd24cde85,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032018, Mg6NbCoO8, spacegroup=P4/mmm"
Fe-Mg-Nb,"{""Fe"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5402,,0.0507,,8.7106,4.3238,4.3238,,44.6291,,,0.0,,MP-BROAD-mp-1032174-811b54637f97,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032174, Mg6NbFeO8, spacegroup=P4/mmm"
Fe-Mg-Nb,"{""Fe"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5076,,0.0833,,8.8178,4.3264,4.3264,,44.6291,,,0.0,,MP-BROAD-mp-1032213-9f0774d9bc15,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032213, Mg6NbFeO8, spacegroup=P4/mmm"
Cu-Mg-Nb,"{""Cu"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5522,,-0.0102,,8.964,4.2807,4.2807,,44.6259,,,0.0,,MP-BROAD-mp-1032315-32df7c5ee2f7,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032315, Mg6NbCuO8, spacegroup=P4/mmm"
Mg-Mn-Nb,"{""Mg"": 37.5, ""Mn"": 6.2, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6174,,-0.1108,,8.7668,4.3349,4.3349,,44.6269,,,0.0,,MP-BROAD-mp-1032714-d19b22e11156,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032714, Mg6MnNbO8, spacegroup=P4/mmm"
Mg-Mn-Nb,"{""Mg"": 37.5, ""Mn"": 6.2, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.591,,-0.0844,,8.8322,4.3345,4.3345,,44.6269,,,0.0,,MP-BROAD-mp-1032800-f32b8513bddb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1032800, Mg6MnNbO8, spacegroup=P4/mmm"
Al-Mg-Nb,"{""Al"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5694,,-0.0336,,8.6757,4.3359,4.3359,,44.7428,,,0.0,,MP-BROAD-mp-1033029-c2b26232e2ee,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033029, Mg6NbAlO8, spacegroup=P4/mmm"
Al-Mg-Nb,"{""Al"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5985,,-0.0627,,8.6703,4.3259,4.3259,,44.7428,,,0.0,,MP-BROAD-mp-1033032-99728cb4b8b8,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033032, Mg6NbAlO8, spacegroup=P4/mmm"
Cr-Mg-Nb,"{""Cr"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5642,,0.0156,,8.9962,4.2947,4.2947,,44.6259,,,0.0,,MP-BROAD-mp-1033371-49ea38f769f4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033371, Mg6NbCrO8, spacegroup=P4/mmm"
Hf-Mg-Nb,"{""Hf"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5603,,0.1646,,8.7982,4.4148,4.4148,,45.1294,,,0.0,,MP-BROAD-mp-1033375-f5f0ee4c6ad4,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033375, HfMg6NbO8, spacegroup=P4/mmm"
Mg-Nb,"{""C"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.2057,,0.5769,,9.3173,4.1902,4.1902,,46.1767,,,0.0,,MP-BROAD-mp-1033383-67d5cc8051bd,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033383, Mg6NbCO8, spacegroup=P4/mmm"
Hf-Mg-Nb,"{""Hf"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.6564,,0.0684,,8.8847,4.3549,4.3549,,45.1294,,,0.0,,MP-BROAD-mp-1033389-42ac8165526a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033389, HfMg6NbO8, spacegroup=P4/mmm"
Cr-Mg-Nb,"{""Cr"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5962,,-0.0164,,8.8948,4.2931,4.2931,,44.6259,,,0.0,,MP-BROAD-mp-1033427-96990717d46d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033427, Mg6NbCrO8, spacegroup=P4/mmm"
Mg-Nb,"{""C"": 6.2, ""Mg"": 37.5, ""Nb"": 6.2, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.1992,,0.5833,,9.3163,4.2235,4.2235,,46.1767,,,0.0,,MP-BROAD-mp-1033459-fb0a2fc00f8a,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033459, Mg6NbCO8, spacegroup=P4/mmm"
Mg-Nb,"{""C"": 3.1, ""Mg"": 43.8, ""Nb"": 3.1, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5913,,-0.1768,,8.578,,4.3045,,45.8821,,,0.0,,MP-BROAD-mp-1033806-48f0968b4882,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033806, Mg14NbCO16, spacegroup=P4/mmm"
Hf-Mg-Nb,"{""Hf"": 3.1, ""Mg"": 43.8, ""Nb"": 3.1, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.7769,,-0.3912,,8.6839,,4.3706,,45.2753,,,0.0,,MP-BROAD-mp-1033815-d4642e39f4f0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033815, HfMg14NbO16, spacegroup=P4/mmm"
Cr-Mg-Nb,"{""Cr"": 3.1, ""Mg"": 43.8, ""Nb"": 3.1, ""O"": 50.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8025,,-0.4893,,8.5114,,4.2726,,45.057,,,0.0,,MP-BROAD-mp-1033949-a66757bcb6ae,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1033949, Mg14NbCrO16, spacegroup=P4/mmm"
Mg-Nb-Ti,"{""Mg"": 43.8, ""Nb"": 3.1, ""O"": 50.0, ""Ti"": 3.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8267,,-0.4903,,8.6439,,4.2764,,45.1286,,,0.0,,MP-BROAD-mp-1034141-1240a3442fb9,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1034141, Mg14TiNbO16, spacegroup=P4/mmm"
Mg-Nb-V,"{""Mg"": 43.8, ""Nb"": 3.1, ""O"": 50.0, ""V"": 3.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.8238,,-0.4731,,8.623,,4.2953,,45.058,,,0.0,,MP-BROAD-mp-1034421-e019c99b78b1,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1034421, Mg14NbVO16, spacegroup=P4/mmm"
