element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0411,,4.688,,11.5307,,,,26.96,,,0.0,,MP-BROAD-mp-1016076-d43df82fbafd,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016076, CrN2, spacegroup=Fd-3m"
Cr,"{""Cr"": 33.3, ""N"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0433,,4.6902,,17.0783,,,,26.96,,,0.0,,MP-BROAD-mp-1016078-d2adcb78a9a6,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016078, CrN2, spacegroup=Im-3m"
Cr-Mg,"{""Cr"": 12.5, ""Mg"": 87.5}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1635,,1.9973,,6.2919,,5.0707,,6.784,,,0.0,,MP-BROAD-mp-1016326-f65494c4b9a9,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1016326, Mg7Cr, spacegroup=P-6m2"
Cr,"{""C"": 50.0, ""Cr"": 50.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.0019,,5.7331,,2.707,,2.6216,,24.878,,,0.0,,MP-BROAD-mp-1018050-be52018cc182,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1018050, CrC, spacegroup=P-6m2"
Cr-Fe,"{""Cr"": 25.0, ""Fe"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0637,,4.2987,,4.0694,,,,0.6846,,,0.0,,MP-BROAD-mp-1018067-70244e4efadf,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1018067, CrFe3, spacegroup=Fm-3m"
Cr-Fe-Si,"{""Cr"": 25.0, ""Fe"": 50.0, ""Si"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2381,,4.0844,,3.9532,,,,3.4323,,,0.0,,MP-BROAD-mp-1018068-67d2c47c5fd9,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1018068, CrFe2Si, spacegroup=Fm-3m"
Cr-Fe,"{""Cr"": 25.0, ""Fe"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.05,,4.285,,3.564,,,,0.6846,,,0.0,,MP-BROAD-mp-1018081-98598c38dc31,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1018081, CrFe3, spacegroup=Pm-3m"
Cr,"{""Cr"": 50.0, ""N"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.6789,,3.8311,,3.1111,,,,26.1084,,,0.0,,MP-BROAD-mp-1018157-7d8424a76af5,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1018157, CrN, spacegroup=F-43m"
Fe-Mg,"{""Fe"": 14.3, ""Mg"": 28.6, ""O"": 57.1}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.2568,,0.2603,,6.0106,,,,46.0253,,,0.0,,MP-BROAD-mp-768465-85cc00404f88,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-768465, Mg2FeO4, spacegroup=Fd-3m"
Co-Fe,"{""Co"": 25.0, ""Fe"": 8.3, ""O"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.0272,,2.1464,,7.9925,8.0052,8.0066,,37.6274,,,0.0,,MP-BROAD-mp-776400-45d6c8e419de,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-776400, FeCo3O8, spacegroup=P4_332"
Fe,"{""Fe"": 33.3, ""O"": 66.7}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2428,,1.9033,,7.3573,,,,37.943,,,0.0,,MP-BROAD-mp-796324-fb650a75032f,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-796324, FeO2, spacegroup=I4/m"
Cr-Ni,"{""Cr"": 28.6, ""Ni"": 14.3, ""O"": 57.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.0411,,1.2396,,5.8618,5.9547,,,37.2671,,,0.0,,MP-BROAD-mp-2763199-86a66687256e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2763199, Cr2NiO4, spacegroup=I4_1md"
Cu-Ni,"{""Cu"": 28.6, ""Ni"": 14.3, ""O"": 57.1}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.9095,,2.1968,,6.2044,,,,37.2671,,,0.0,,MP-BROAD-mp-768225-ab411097a7bb,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-768225, Cu2NiO4, spacegroup=I4_1/a"
Co-Ni,"{""Co"": 25.0, ""Ni"": 8.3, ""O"": 66.7}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.9273,,2.2596,,5.5945,,8.5246,,37.4159,,,0.0,,MP-BROAD-mp-773140-1b94021820b0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-773140, Co3NiO8, spacegroup=P6_3mc"
Mn-Ni,"{""Mn"": 25.0, ""Ni"": 8.3, ""O"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.49,,1.3294,,8.142,,,,38.06,,,0.0,,MP-BROAD-mp-775810-eb375a775678,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-775810, Mn3NiO8, spacegroup=P4_332"
Ni,"{""C"": 44.4, ""Ni"": 11.1, ""O"": 44.4}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.6767,,4.2339,,11.0235,,,,25.7205,,,0.0,,MP-BROAD-mp-836407-9cf579c658a0,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-836407, Ni(CO)4, spacegroup=Pa-3"
Mn-Ni-Ti,"{""Mn"": 25.0, ""Ni"": 25.0, ""Ti"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3384,,3.9266,,4.2078,,,,7.9282,,,0.0,,MP-BROAD-mp-865712-3e277a8f7039,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-865712, Ti2MnNi, spacegroup=Fm-3m"
Al-Fe-Ni,"{""Al"": 50.0, ""Fe"": 25.0, ""Ni"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.4992,,3.3758,,4.0619,,,,6.7371,,,0.0,,MP-BROAD-mp-867330-512ec1f6e832,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-867330, Al2FeNi, spacegroup=Fm-3m"
Hf-Ni-Si,"{""Hf"": 33.3, ""Ni"": 33.3, ""Si"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.3249,,4.8399,,4.1518,,,,13.7868,,,0.0,,MP-BROAD-mp-961686-71aa61f332bc,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-961686, HfSiNi, spacegroup=F-43m"
Ni,"{""N"": 50.0, ""Ni"": 50.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,0.3125,,4.9925,,3.0335,,5.0705,,24.6231,,,0.0,,MP-BROAD-mp-973933-dc17c15bb7f5,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-973933, NiN, spacegroup=P6_3mc"
Ni-Ti,"{""Ni"": 25.0, ""Ti"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.079,,4.6685,,3.9352,,,,7.0508,,,0.0,,MP-BROAD-mp-981209-f0516c0686db,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-981209, Ti3Ni, spacegroup=Pm-3m"
Fe-Ni,"{""Fe"": 75.0, ""Ni"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.044,,4.364,,3.5846,,,,0.6901,,,0.0,,MP-BROAD-mp-999189-33f92d909b71,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999189, Fe3Ni, spacegroup=Pm-3m"
Nb-Ni,"{""Nb"": 75.0, ""Ni"": 25.0}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1015,,6.889,,5.0693,,,,6.7803,,,0.0,,MP-BROAD-mp-999394-59afa3208374,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999394, Nb3Ni, spacegroup=I4/mmm"
Nb-Ni,"{""Nb"": 75.0, ""Ni"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0328,,6.8203,,4.5331,,,,6.7803,,,0.0,,MP-BROAD-mp-999396-1fffbe910eb3,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999396, Nb3Ni, spacegroup=Fm-3m"
Nb-Ni,"{""Nb"": 75.0, ""Ni"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1082,,6.8957,,4.0457,,,,6.7803,,,0.0,,MP-BROAD-mp-999437-20c1131b1447,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999437, Nb3Ni, spacegroup=Pm-3m"
Mn-Ni-Si,"{""Mn"": 50.0, ""Ni"": 25.0, ""Si"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-0.2831,,3.4444,,4.0036,,,,3.301,,,0.0,,MP-BROAD-mp-999558-551093a87ab9,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-999558, Mn2SiNi, spacegroup=F-43m"
Co-Ni,"{""Co"": 50.0, ""Ni"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1541,,4.5691,,2.8022,,,,0.4016,,,0.0,,MP-BROAD-mp-1006883-20923c56bf0d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1006883, CoNi, spacegroup=Pm-3m"
Fe-Ni,"{""Fe"": 75.0, ""Ni"": 25.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.0255,,4.3455,,4.0343,,,,0.6901,,,0.0,,MP-BROAD-mp-1007853-5bcdf3c58c70,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1007853, Fe3Ni, spacegroup=Fm-3m"
