element_system,composition,phase,functional,cutoff_energy,kpoint_density,pseudopotential,code,formation_energy,formation_energy_uncertainty,cohesive_energy,cohesive_energy_uncertainty,lattice_constant_a,lattice_constant_b,lattice_constant_c,lattice_constant_uncertainty,lattice_distortion,lattice_distortion_uncertainty,temperature,pressure,magnetic_ordering,source_id,source_doi,calculation_date,notes
U,"{""N"": 60.0, ""U"": 40.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.747,,3.425,,9.2792,,,,36.9476,,,0.0,,MP-mp-22387-947c091375cd,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-22387, U2N3, spacegroup=Ia-3"
U,"{""N"": 25.0, ""U"": 75.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,0.1664,,5.5589,,4.0316,,,,25.8372,,,0.0,,MP-mp-1100774-7f1529ab8b4d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1100774, U3N, spacegroup=Pm-3m"
U,"{""N"": 63.6, ""U"": 36.4}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.74,,3.4093,,9.2172,,,,37.3005,,,0.0,,MP-mp-32590-2caa489ae898,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-32590, U4N7, spacegroup=I4cm"
U,"{""N"": 50.0, ""U"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.5817,,3.6533,,3.4488,,,,35.0649,,,0.0,,MP-mp-1865-74a4e36d8679,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1865, UN, spacegroup=Fm-3m"
U,"{""N"": 66.7, ""U"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.643,,3.4868,,3.7206,,,,37.4356,,,0.0,,MP-mp-1776-5e03ce5ac198,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1776, UN2, spacegroup=Fm-3m"
Zr,"{""O"": 67.8, ""Zr"": 32.2}",TRI,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.5758,,0.1859,,8.1652,,11.1664,,50.6771,,,0.0,,MP-mp-685070-7fd41731804d,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-685070, Zr19O40, spacegroup=P1"
Zr,"{""O"": 64.5, ""Zr"": 35.5}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.5782,,0.3047,,3.6321,,80.4476,,50.1061,,,0.0,,MP-mp-684977-0517e2d6dc90,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-684977, Zr27O49, spacegroup=P3m1"
Zr,"{""O"": 33.3, ""Zr"": 66.7}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.7716,,3.2562,,4.8763,,,,37.197,,,0.0,,MP-mp-10735-c78c4bf08189,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-10735, Zr2O, spacegroup=Pn-3m"
Zr,"{""O"": 33.3, ""Zr"": 66.7}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.9908,,3.037,,5.6504,,10.4325,,37.197,,,0.0,,MP-mp-753629-49ac3f290a9e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-753629, Zr2O, spacegroup=P312"
Zr,"{""O"": 25.0, ""Zr"": 75.0}",HCP,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.5387,,3.7938,,5.65,,5.1939,,32.075,,,0.0,,MP-mp-1017-47aa179f2a3e,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1017, Zr3O, spacegroup=P6_322"
Zr,"{""O"": 25.0, ""Zr"": 75.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.5462,,3.7863,,6.1349,,,,32.075,,,0.0,,MP-mp-14024-2f8cc8425a0b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-14024, Zr3O, spacegroup=R-3c"
Zr,"{""O"": 25.0, ""Zr"": 75.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.5453,,3.7872,,10.8902,,,,32.075,,,0.0,,MP-mp-561418-a982691d4ae1,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-561418, Zr3O, spacegroup=R32"
Zr,"{""O"": 20.0, ""Zr"": 80.0}",TRIGONAL,PBE,520.0,8x8x8,PAW_PBE,VASP,-1.2407,,4.2753,,5.653,,10.8763,,28.5714,,,0.0,,MP-mp-1215377-1fb3a06ae6fe,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1215377, Zr4O, spacegroup=R-3"
Zr,"{""O"": 64.7, ""Zr"": 35.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.623,,0.2525,,3.6339,,15.7784,,50.1472,,,0.0,,MP-mp-761151-a147bf15b97c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-761151, Zr6O11, spacegroup=Pmm2"
Zr,"{""O"": 50.0, ""Zr"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.5599,,1.8551,,3.2706,,,,45.4545,,,0.0,,MP-mp-10197-437b5203a66b,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-10197, ZrO, spacegroup=Fm-3m"
Zr,"{""O"": 50.0, ""Zr"": 50.0}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-2.4819,,1.9331,,3.5544,,,,45.4545,,,0.0,,MP-mp-33088-33bb32baf190,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-33088, ZrO, spacegroup=F-43m"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",ORT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7105,,0.0916,,3.388,5.6327,6.5892,,50.513,,,0.0,,MP-mp-963-75e57325ce74,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-963, ZrO2, spacegroup=Pnma"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",BCC,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7579,,0.0442,,3.5993,,,,50.513,,,0.0,,MP-mp-1565-62171db97bae,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-1565, ZrO2, spacegroup=Fm-3m"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",BCT,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.7865,,0.0156,,3.6002,,5.2252,,50.513,,,0.0,,MP-mp-2574-f645abdab99c,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2574, ZrO2, spacegroup=P4_2/nmc"
Zr,"{""O"": 66.7, ""Zr"": 33.3}",MON,PBE,520.0,8x8x8,PAW_PBE,VASP,-3.8136,,-0.0115,,5.154,5.2281,5.3297,,50.513,,,0.0,,MP-mp-2858-e99b11c228e2,10.1016/j.commatsci.2022.02.002,2026-07-21,"Materials Project mp-2858, ZrO2, spacegroup=P2_1/c"
