U,Ta,V,Fe,Mo,Si,Cr,Ru,Mn,Nb,Al,Zr,Ti,mo_equivalent,pauling_chi_diff,allen_chi_diff,config_entropy,bv_ratio,u_density,mixing_enthalpy,lattice_distortion,cluster_type,phase_label
0.946865,0.0,0.0,0.0,0.0,0.0,0.0,0.053135,0.0,0.0,0.0,0.0,0.0,0.0,0.04357070000000002,0.044208319999999995,1.7263571285330335,9.978312327156411,18.811915521415536,1.50935015325,0.03187124671090675,II,M
0.860162,0.0,0.063999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075839,0.0,0.23830047999999998,0.01979169999999999,0.040383721,4.166110240242285,9.532225714321122,17.41524834077681,1.511807592912,0.035927200769621435,III,H
0.861895,0.0,0.0,0.0,0.0,0.0,0.0,0.066603,0.0,0.071502,0.0,0.0,0.0,0.08079725999999998,0.07034490000000003,0.08594504999999998,4.133294482655169,10.689790674050343,18.074026861200057,1.4756349153899997,0.04043909290311674,I,M
0.972979,0.0,0.0,0.012249,0.0,0.0,0.0,0.0,0.014773,0.0,0.0,0.0,0.0,0.0,0.008023460000000003,0.015205370000000001,1.1876123367867484,9.232859759133065,18.97830992353949,0.17876993902494312,0.030775455046756803,III,H
0.956235,0.0,0.0,0.0,0.0,0.0,0.020574,0.023192,0.0,0.0,0.0,0.0,0.0,0.0,0.024778160000000007,0.028183711999999993,1.7458659957938463,9.722791170502292,18.806861319356546,0.8620441284108812,0.0330257362770213,I,H
0.978203,0.0,0.0,0.0,0.0,0.0,0.0,0.021797,0.0,0.0,0.0,0.0,0.0,0.0,0.017873540000000007,0.018135103999999996,0.8725763349307186,9.429182491113664,18.957915372182306,0.63965672373,0.02065608391412573,II,H
0.838187,0.0,0.0,0.0,0.03701,0.0,0.0,0.0,0.0,0.0,0.0,0.124804,0.0,0.17429440000000002,0.035107999999999986,0.04598068200000001,4.403731858462447,9.457742392774762,17.066070721481317,0.49564202665345114,0.02284156930019295,I,M
0.878749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121251,0.0,0.1333761,0.006062549999999978,0.020976423000000004,3.071275849810843,8.76320365736241,17.374413784937445,0.6392951699939999,0.008343770545606507,II,M
0.858528,0.097825,0.0,0.043648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03138060000000002,0.050821174,4.115816269129826,10.490863470477676,18.562642490816316,1.4019476642632698,0.04569798774732036,III,M
0.960315,0.0,0.0,0.0,0.0,0.0,0.039685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111118,0.017143919999999997,1.387953838553037,9.566427757420321,18.780426351149774,0.38110100774999994,0.035290516026817945,I,M
0.946177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053823,0.10011078000000001,0.008611680000000009,0.016846598999999997,1.7427937032797056,9.117252562765172,18.385544277772002,0.9166695240780002,0.013059865750334881,II,M
0.923533,0.0,0.0,0.0,0.0,0.005534,0.0,0.070934,0.0,0.0,0.0,0.0,0.0,0.0,0.06104356000000002,0.06283554799999999,2.410375651599186,10.285101665691936,18.635923676247085,2.2974961550953914,0.040800199647002176,II,M
0.863168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.136832,0.0,0.15051520000000002,0.006841599999999976,0.023671936000000008,3.3187052119841156,8.726704693854941,17.161680763930825,0.7086540226560001,0.008781239760339312,II,H
0.884725,0.0,0.0,0.052239,0.0,0.0,0.0,0.063036,0.0,0.0,0.0,0.0,0.0,0.0,0.07519707000000003,0.08446845899999998,3.631555092829926,10.9317441418886,18.411464488158146,2.366342992125,0.054196072084486915,III,H
0.896701,0.078442,0.0,0.0,0.0,0.0,0.0,0.024857,0.0,0.0,0.0,0.0,0.0,0.0,0.029795780000000015,0.039977755999999996,3.236414297652392,10.117838864560248,18.777320295198535,1.37206910113,0.030941590713051095,II,M
0.971498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028502,0.0,0.0,0.0,0.006555460000000006,0.011030274,1.0766278953051562,9.005988618734987,18.68219253277882,0.83068907988,0.013899850396799402,IV,H
0.97926,0.0,0.0,0.0,0.0,0.0,0.0,0.02074,0.0,0.0,0.0,0.0,0.0,0.0,0.017006800000000006,0.01725568,0.8389263036188204,9.410660880395138,18.96278565368017,0.6092955720000001,0.020156892658012834,II,H
0.980771,0.0,0.0,0.019229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008653050000000002,0.011787377,0.7900225594380518,9.334330514002176,18.93457700025175,0.28288868338499995,0.026507438446859682,III,H
0.961067,0.0,0.0,0.0,0.0,0.0,0.038933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010901240000000001,0.016819056,1.3679706961286933,9.556589509837469,18.785767017124154,0.37417221511000004,0.03496348322253972,I,H
0.908696,0.0,0.076653,0.0,0.0,0.0,0.0,0.0,0.014651,0.0,0.0,0.0,0.0,0.18550026,0.021653920000000004,0.04028734899999999,2.874634132067958,9.852700709122177,18.365963950625915,1.3930854897599998,0.04357390570081288,III,H
0.911647,0.0,0.0,0.0,0.044642,0.0,0.0,0.0,0.0,0.0,0.0,0.043712,0.0,0.09272520000000001,0.03700636,0.036981254000000005,2.99262522984298,9.792642913018236,18.140547342210525,0.045367619898714816,0.023430021127678016,I,M
0.981724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018276,0.0,0.0,0.0,0.0,0.0,0.003106920000000003,0.009521796000000003,0.7586654954056535,9.047237790232186,19.057646116893515,0.0,0.02498542201772908,III,M
0.915071,0.0,0.0,0.0,0.0,0.0,0.0,0.06584,0.0,0.0,0.019089,0.0,0.0,0.0,0.05837927000000002,0.06216632299999999,2.792688785566648,10.173313312621884,18.493928748461343,2.33148194877,0.036782995728288664,IV,H
0.90511,0.09489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011386800000000011,0.02334294,2.6081669273224635,9.81543111060277,18.858967475982823,0.858858879,0.02461656732900976,I,M
0.939613,0.0,0.0,0.0,0.0,0.0,0.0,0.060387,0.0,0.0,0.0,0.0,0.0,0.0,0.04951734000000002,0.050241983999999996,1.8958500797892015,10.105387749039812,18.777680748517913,1.7022123069300001,0.03388119023189294,II,H
0.988259,0.0,0.0,0.0,0.0,0.011741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00610532,0.008101289999999999,0.5309042171837061,9.036421965698596,18.867918705877987,0.7542046797349999,0.02700875586069291,IV,H
0.968738,0.0,0.031262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565403999999999,0.0078155,0.013317611999999998,1.1564940606172096,9.370923281954905,18.784016838465412,0.6056937471199999,0.024650660243379575,III,H
0.954997,0.0,0.0,0.031639,0.0,0.013364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021186830000000004,0.028615867,1.7534561840039753,9.507303302354698,18.63499143211661,1.282794945265,0.04419431572143317,III,H
0.94468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05532,0.0,0.0,0.0,0.0,0.0,0.009404400000000009,0.02882172000000001,1.7782918240274754,9.047237790232186,19.057646116893515,0.0,0.042938432582891164,III,M
0.961683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038317,0.0,0.0,0.0,0.0,0.0,0.006513890000000006,0.019963157000000002,1.3515080046831223,9.047237790232186,19.057646116893515,0.0,0.035940960745690156,III,H
0.976473,0.0,0.0,0.014378,0.0,0.0,0.0,0.0,0.0,0.0,0.009149,0.0,0.0,0.0,0.008574370000000005,0.012354377,1.0574305894349754,9.24866335847623,18.844844422902643,0.477161488678,0.024227183067382568,IV,H
0.92043,0.0,0.0,0.033758,0.0,0.0,0.0,0.0,0.045813,0.0,0.0,0.0,0.0,0.0,0.022979310000000017,0.04456222700000001,2.759897368703325,9.57544976736267,18.82960994181924,0.46607720694512006,0.05183071439185715,III,H
0.897835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.102165,0.0,0.11238150000000001,0.005108249999999982,0.017674545000000007,2.7420743417263136,8.807913189324642,17.636094781921983,0.5503638766500001,0.007745483468795251,II,M
0.979002,0.020998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002519760000000002,0.005165508,0.8471811828250356,9.217229605398606,19.01410870275792,0.20557083996,0.011969062031439704,I,M
0.990666,0.0,0.0,0.0,0.0,0.009334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00485368,0.006440459999999999,0.4399625245377598,9.038639297242106,18.90682686328543,0.6010469688600001,0.024096399032855962,IV,H
0.98509,0.0,0.0,0.01491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006709500000000003,0.00913983,0.6443817373864049,9.269847000872913,18.962398736740585,0.22031537850000002,0.02337332392528786,III,M
0.896692,0.0,0.0,0.0,0.0,0.0,0.0,0.024804,0.0,0.0,0.0,0.0,0.078505,0.14601930000000002,0.03290008000000002,0.04520899299999999,3.2361074518679107,9.58399499563992,17.950333671285065,1.9343490806199042,0.02648364396028998,II,H
0.985644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014356,0.0,0.0,0.0,0.0,0.0,0.0024405200000000024,0.007479476000000002,0.6249916085758123,9.047237790232186,19.057646116893515,0.0,0.022172299460965893,III,M
0.797938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133252,0.0,0.06881,0.0,0.22626576,0.03275594000000002,0.06880273400000002,5.261504386994033,9.772160732025055,16.85702689590771,-0.09587065482400009,0.030001688106936035,I,M
0.860079,0.0,0.0,0.0,0.139921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.139921,0.10913838000000002,0.092207939,3.3656739059654397,11.704497333730524,18.096459293623692,-0.601715568795,0.038389104898437165,I,M
0.925603,0.0,0.0,0.0,0.0,0.0,0.0,0.074397,0.0,0.0,0.0,0.0,0.0,0.0,0.061005540000000025,0.061898303999999994,2.2021035387196783,10.350882324410252,18.71105706135592,2.0658625917299998,0.03739975958950848,II,M
0.940331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059669,0.0,0.0,0.0,0.0,0.0,0.010143730000000009,0.031087549000000006,1.8794278492822234,9.047237790232186,19.057646116893512,0.0,0.044527919505406376,III,H
0.941394,0.058606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007032720000000006,0.014417076,1.8549741910058677,9.521689658012123,18.935527282590435,0.55171336764,0.019669880681568785,I,M
0.923476,0.0,0.0,0.0,0.0,0.0,0.0,0.076524,0.0,0.0,0.0,0.0,0.0,0.0,0.06274968000000002,0.06366796799999998,2.2464143734928745,10.388153342384053,18.700885770469537,2.12004232272,0.037898501034883375,II,H
0.868498,0.0,0.0,0.0,0.0,0.005373,0.0,0.0,0.0,0.0,0.0,0.126129,0.0,0.1387419,0.009100409999999977,0.025527687,3.422662695114983,8.746827180285333,17.221923520145943,0.903649235634,0.02033707856010401,IV,H
0.881902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.118098,0.0,0.12990780000000002,0.005904899999999979,0.020430954000000005,3.0189645609676337,8.770589655176352,17.417560216298686,0.6249051743759999,0.008249995370029682,II,M
0.892246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107754,0.0,0.0,0.0,0.12176201999999998,0.023705880000000023,0.046010958000000005,2.8416721026936704,9.763791092264393,18.06433187932418,-0.384572301936,0.026073247122819655,I,M
0.952042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010839,0.0,0.037119,0.06904134,0.008432010000000007,0.015812939999999998,1.8131793183930505,9.079836826139594,18.451214472364104,0.933604757874,0.013809668715878675,IV,H
0.955337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044663,0.08307318000000001,0.007146080000000007,0.013979518999999998,1.5172240285225154,9.105336926022474,18.500693464314317,0.7680278957579999,0.011947874484457081,II,M
0.931301,0.0,0.0,0.0,0.0,0.0,0.068699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923572,0.029677967999999996,2.0806665360897587,9.946011421474662,18.571710405307115,0.63979447399,0.04596656725068413,I,M
0.870739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129261,0.0,0.0,0.0,0.14606492999999998,0.028437420000000022,0.055194447,3.2007193928408504,9.906810487060008,17.862607246190123,-0.45021037551599996,0.02826181165212866,I,M
0.973142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026858,0.0,0.0,0.0,0.006177340000000005,0.010394046,1.027981050618653,9.00836787766213,18.703965336872223,0.78409943508,0.013502581580676798,IV,H
0.860338,0.0,0.031566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108096,0.27744828,0.025186860000000016,0.04728116399999999,3.982301567196326,9.51468580597199,17.401219571402095,2.210308005552,0.029871714809544276,II,H
0.889032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.110968,0.0,0.0,0.0,0.12539383999999998,0.02441296000000002,0.047383336000000005,2.8977150093364705,9.78516387019126,18.03426059611833,-0.394616411904,0.026418677907145492,I,M
0.935054,0.0,0.0,0.0,0.0,0.0,0.064946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018184880000000004,0.028056671999999998,1.9983954826181463,9.896911762992692,18.599003381193732,0.6072801708400001,0.0447528070881805,I,H
0.905812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094188,0.0,0.1036068,0.004709399999999983,0.016294524000000005,2.5949799032804797,8.826599552966197,17.745822883617606,0.5118997239359999,0.007471445370994962,II,M
0.958886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041114,0.0,0.0,0.0,0.0,0.0,0.006989380000000006,0.021420394000000006,1.4255889650329578,9.047237790232186,19.057646116893512,0.0,0.037194935601647876,III,M
0.9451,0.0,0.0,0.0549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024705000000000008,0.033653699999999995,1.7683688098552688,9.86690550748074,18.700725425102142,0.7782898500000001,0.04427221324858074,III,H
0.958599,0.0,0.0,0.012586,0.0,0.0,0.0,0.0,0.028814,0.0,0.0,0.0,0.0,0.0,0.010562080000000007,0.022727312000000003,1.6444858459270983,9.24072454812424,18.97492951466205,0.18097426715835335,0.037719679147559,III,H
0.901325,0.0,0.0,0.0,0.0,0.0,0.0,0.061792,0.0,0.0,0.0,0.0,0.036884,0.06860424,0.056570880000000025,0.062955636,3.220701005754245,10.177986117465538,18.30017298358231,2.2692361769253764,0.03551545620300944,II,H
0.963805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036195,0.0,0.0,0.0,0.0,0.0,0.006153150000000005,0.018857595000000005,1.2941332865740558,9.047237790232186,19.057646116893515,0.0,0.034956209084112184,III,H
0.952405,0.0,0.0,0.0,0.0,0.0,0.0,0.047595,0.0,0.0,0.0,0.0,0.0,0.0,0.03902790000000001,0.03959903999999999,1.5910671019214282,9.881235956881447,18.83795379094987,1.3598914792499999,0.030228350072172755,II,M
0.950246,0.0,0.049754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12040468,0.0124385,0.021195203999999995,1.6444283326677254,9.562388706845717,18.619446459248394,0.9455707896800001,0.030880769635888563,III,H
0.893396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030812,0.0,0.0,0.0,0.075792,0.14097312,0.017364760000000014,0.039775948000000005,3.354324096796937,9.148964997141343,18.077536041443693,1.2188208533759999,0.03521313835992366,III,H
0.839485,0.083657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076858,0.0,0.0845438,0.013881739999999995,0.033876056,4.58632966890945,9.54445083002779,17.799888316611383,1.108703924348,0.024750495715270587,I,M
0.941927,0.0,0.0,0.0,0.058073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058073,0.045296940000000015,0.038270107000000005,1.8426489386570442,10.150110364538966,18.66696340916314,-0.27350263335499997,0.025649401108684952,I,M
0.95343,0.0,0.0,0.04657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02095650000000001,0.02854741,1.5654363883228717,9.742536981348126,18.755993946818087,0.6660185264999999,0.04088849674862663,III,H
0.944902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055098,0.10248228000000001,0.008815680000000008,0.017245674,1.7730503115241376,9.118911125739727,18.369491303218094,0.937119787128,0.01320571488707006,II,H
0.907279,0.087144,0.0,0.0,0.0,0.005576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013356800000000009,0.025284864,2.7425060232571585,9.74758652496389,18.784209360635128,1.1194756514701836,0.02990240364544969,IV,H
0.98947,0.0,0.0,0.0,0.0,0.01053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054756,0.007265699999999999,0.48572884474976097,9.037537540480146,18.887494825285778,0.6772427415,0.025585876402000562,IV,H
0.95515,0.0,0.0,0.0,0.04485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04485,0.034983000000000014,0.029556150000000003,1.521982601047296,9.898990497301893,18.756925024147776,-0.21419238750000003,0.022665700986240482,I,H
0.963451,0.0,0.0,0.0,0.0,0.0,0.0,0.036549,0.0,0.0,0.0,0.0,0.0,0.0,0.02997018000000001,0.030408767999999992,1.303777743965305,9.687678991889163,18.88957666039138,1.05639511797,0.02660081487991711,II,M
0.935645,0.0,0.0,0.0,0.0,0.0,0.0,0.064355,0.0,0.0,0.0,0.0,0.0,0.0,0.052771100000000015,0.053543359999999984,1.9852667672452529,10.174918261178991,18.758876457282582,1.8064030192499998,0.03492241782004112,II,M
0.846363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048396,0.0,0.0,0.0,0.105241,0.19574826,0.025065880000000023,0.058154749,4.3622645425033975,9.191101246043802,17.664768297420544,1.603297592694,0.04302391604024345,III,H
0.97621,0.0,0.0,0.0,0.0,0.0,0.02379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066612,0.010277279999999998,0.9348546175230904,9.358477032248206,18.892584649895806,0.23224035899999998,0.027470128314382343,I,M
0.975241,0.0,0.0,0.024759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011141550000000004,0.015177267,0.9646130240059614,9.416894493535592,18.89880102673766,0.362189878785,0.030025617426291274,III,H
0.907227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039642,0.0,0.0,0.0,0.053131,0.09882366000000001,0.015240100000000013,0.037283485000000005,3.094705574013844,9.11920532276563,18.366643173850203,0.867633799266,0.03831954176226502,III,M
0.891999,0.0,0.0,0.0,0.058079,0.0,0.0,0.0,0.049922,0.0,0.0,0.0,0.0,0.058079,0.05378836000000002,0.064283423,3.4658379368384193,10.208180914014891,18.646074477229256,-0.259032049605,0.0473355907193255,III,M
0.918054,0.0,0.0,0.0,0.0,0.0,0.081946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022944880000000004,0.035400671999999994,2.3569910726464633,10.119318955690142,18.474659771520475,0.75230853084,0.04996507949313467,I,M
0.940112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059888,0.0,0.0,0.0,0.0,0.0,0.010180960000000008,0.031201648000000005,1.8844449153326097,9.047237790232186,19.057646116893515,0.0,0.044606200252295176,III,H
0.980546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019454,0.0,0.0,0.0,0.004474420000000004,0.0075286979999999995,0.7973666880789012,9.019083226261008,18.801844853607477,0.57226625652,0.011528208723308234,IV,H
0.936384,0.0,0.0,0.0,0.0,0.0,0.0,0.063616,0.0,0.0,0.0,0.0,0.0,0.0,0.05216512000000002,0.052928512,1.9687824146795936,10.16196890420549,18.76238246217983,1.7870701363200001,0.034731385148490425,II,M
0.894548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.093813,0.011639,0.0,0.0,0.10600868999999999,0.023315830000000017,0.044562444,3.10546596464556,9.654240438643658,18.037698173875768,-0.04298561206199995,0.025821489563492055,IV,H
0.932553,0.0,0.0,0.0,0.0,0.014521,0.052927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02237048,0.03288395399999999,2.3455414740605316,9.726292434536717,18.44560014819179,1.3737737161061943,0.0500560366671177,I,H
0.994431,0.0,0.0,0.0,0.0,0.005569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00289588,0.0038426099999999998,0.28649695025362004,9.042107620159145,18.96767359350874,0.359969105535,0.018630349945387873,IV,H
0.958558,0.0,0.0,0.0,0.0,0.0,0.0,0.041442,0.0,0.0,0.0,0.0,0.0,0.0,0.03398244000000001,0.03447974399999999,1.434166102350132,9.77341810375837,18.866757593927442,1.19173681908,0.02827308922805847,II,M
0.855325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144675,0.0,0.0,0.0,0.16348274999999998,0.03182850000000003,0.061776225000000004,3.43667532784199,10.009312042431729,17.717308483919318,-0.4949765775,0.029672139655836954,I,M
0.958093,0.0,0.0,0.041907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018858150000000008,0.025688990999999998,1.4462872160187228,9.672917481065248,18.786755373511923,0.602262050265,0.03884704166975306,III,H
0.962523,0.024984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012492,0.0,0.0,0.0,0.005871240000000005,0.010980468,1.527217060258259,9.231420033844831,18.84111647553291,0.6011930681855352,0.01587668347969425,IV,H
0.947749,0.0,0.0,0.0,0.0,0.0,0.0,0.052251,0.0,0.0,0.0,0.0,0.0,0.0,0.042845820000000014,0.04347283199999999,1.7051230841737797,9.962822162657663,18.816077001920668,1.4856249899699998,0.03161579458714275,II,H
0.854955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.145045,0.0,0.1595495,0.007252249999999975,0.025092785000000006,3.4421370783674923,8.7074654930792,17.04986684445362,0.7440416878500001,0.00899593301161236,II,M
0.87259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12741,0.0,0.140151,0.006370499999999977,0.022041930000000005,3.171237272918332,8.748776013678276,17.29022716888005,0.6670601514,0.008521690804620405,II,M
0.960671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039329,0.0,0.043261900000000006,0.0019664499999999933,0.006803917000000002,1.3785092500895149,8.95510841883207,18.50621979304179,0.22669337855400004,0.004978992222210795,II,M
0.931999,0.0,0.068001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16456242000000001,0.01700025,0.028968426,2.0655067940052567,9.751317411581962,18.45503333058972,1.2675372799800002,0.03584663452665745,III,H
0.929536,0.0,0.0,0.0,0.0,0.0,0.0,0.070464,0.0,0.0,0.0,0.0,0.0,0.0,0.057780480000000016,0.058626047999999986,2.118719145982736,10.281965110639236,18.729825272841257,1.96496474112,0.03645458064072912,II,M
0.993898,0.0,0.0,0.0,0.0,0.006102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00317304,0.00421038,0.3092665757223393,9.041616619863055,18.959060659159416,0.39420976374,0.01949889680049482,IV,H
0.950992,0.0,0.0,0.0,0.0,0.0,0.0,0.049008,0.0,0.0,0.0,0.0,0.0,0.0,0.04018656000000002,0.04077465599999999,1.6260848418877811,9.90599568814472,18.83132201581814,1.39818647808,0.030657165666752837,II,M
0.886027,0.0,0.0,0.0,0.113973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113973,0.08889894000000004,0.07510820700000001,2.9493255701503283,11.21171518784324,18.279915322164168,-0.5049157763550001,0.03506521968872276,I,M
0.944905,0.0,0.039971,0.015124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09672982,0.016798550000000002,0.026298657999999996,2.0421770215165265,9.686900190396416,18.606495305669203,0.9661099749759999,0.03610304246803151,III,H
0.854194,0.0,0.0,0.0,0.0,0.014737,0.0,0.0,0.0,0.131069,0.0,0.0,0.0,0.14810796999999998,0.036498420000000024,0.066134993,3.850266772861295,9.905257762235017,17.60257940710855,0.29700386361200004,0.04081947827382614,I,M
0.898668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101332,0.0,0.0,0.0,0.11450516,0.02229304000000002,0.04326876400000001,2.726990822482854,9.721085435809405,18.124340305366438,-0.364255303104,0.025361480312773167,I,M
0.879288,0.0,0.0,0.0,0.0,0.0,0.063684,0.057028,0.0,0.0,0.0,0.0,0.0,0.0,0.06459448000000002,0.07495878399999999,3.756504563548968,10.879692137903401,18.32759214044108,2.06428685184,0.05402960324479151,I,M
0.941224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058776,0.0,0.0,0.0,0.0,0.0,0.00999192000000001,0.030622296000000007,1.8588962998915344,9.047237790232186,19.057646116893515,0.0,0.044207021902474476,III,H
0.894943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105057,0.0,0.0,0.0,0.11871440999999999,0.02311254000000002,0.044859339000000005,2.793955785153036,9.745856312529249,18.089545828887218,-0.376080107004,0.025777916937093994,I,M
0.903738,0.0,0.0,0.0,0.096262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096262,0.07508436000000003,0.063436658,2.6338024168033507,10.875363076473974,18.403739900729192,-0.43497813678,0.0324827572836033,I,H
0.833829,0.0,0.0,0.0,0.0,0.0,0.0,0.028683,0.0,0.137488,0.0,0.0,0.0,0.15536144,0.05376742000000004,0.082571632,4.37484092505402,10.464125986751906,17.638457476875967,0.258935590002,0.03641006112369913,I,M
0.841404,0.063786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09481,0.0,0.0,0.0,0.1071353,0.028512520000000027,0.05617522600000001,4.524567661176142,10.194101965401895,18.042997540606446,0.21155635181999993,0.03084929208718755,I,H
0.975729,0.024271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029125200000000026,0.005970666,0.9496675359918548,9.243726567539747,19.00730074315395,0.23681918558999998,0.01285009924555925,I,M
0.907051,0.0,0.0,0.0,0.0,0.0,0.05142,0.0,0.0,0.041529,0.0,0.0,0.0,0.04692777,0.02353398000000001,0.039946323000000006,3.102853197952356,9.996117822664013,18.30670184971866,0.300781992024,0.04277897236058824,I,M
0.963707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036293,0.06750498,0.005806880000000005,0.011359708999999997,1.2968061987578925,9.094448947907152,18.60563549181443,0.629564726718,0.010812152013158266,II,M
0.956936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043064,0.08009904,0.006890240000000006,0.013479031999999997,1.4762533384261376,9.103256892927325,18.520761874637877,0.7417708542720001,0.011740777871587713,II,M
0.974404,0.0,0.025596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06194232,0.006399,0.010903895999999998,0.9900569029746606,9.312257745645619,18.834034424728614,0.49881689568000004,0.022352400377505497,III,H
0.816486,0.061669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.121845,0.0,0.0,0.0,0.13768484999999997,0.03420618000000003,0.06719838900000001,4.937115066315517,10.35674358007023,17.79227161054617,0.098065745355,0.0327582450396341,I,M
